player_id,name,club_id,position,url
257462,luka-jovic,24,attack - Centre-Forward,https://www.transfermarkt.co.uk/luka-jovic/profil/spieler/257462
404262,lukas-fahrnberger,24,midfield - Defensive Midfield,https://www.transfermarkt.co.uk/lukas-fahrnberger/profil/spieler/404262
79501,daniel-ginczek,82,attack - Centre-Forward,https://www.transfermarkt.co.uk/daniel-ginczek/profil/spieler/79501
183321,kevin-mbabu,82,Defender - Right-Back,https://www.transfermarkt.co.uk/kevin-mbabu/profil/spieler/183321
282144,marin-pongracic,82,Defender - Centre-Back,https://www.transfermarkt.co.uk/marin-pongracic/profil/spieler/282144
535551,bartosz-bialek,82,attack - Centre-Forward,https://www.transfermarkt.co.uk/bartosz-bialek/profil/spieler/535551
194638,renato-steffen,82,attack - Right Winger,https://www.transfermarkt.co.uk/renato-steffen/profil/spieler/194638
93704,josuha-guilavogui,82,midfield - Defensive Midfield,https://www.transfermarkt.co.uk/josuha-guilavogui/profil/spieler/93704
228645,wout-weghorst,82,attack - Centre-Forward,https://www.transfermarkt.co.uk/wout-weghorst/profil/spieler/228645
108880,koen-casteels,82,Goalkeeper,https://www.transfermarkt.co.uk/koen-casteels/profil/spieler/108880
192268,niklas-klinger,82,Goalkeeper,https://www.transfermarkt.co.uk/niklas-klinger/profil/spieler/192268
327251,ridle-baku,82,Defender - Right-Back,https://www.transfermarkt.co.uk/ridle-baku/profil/spieler/327251
223979,xaver-schlager,82,midfield - Central Midfield,https://www.transfermarkt.co.uk/xaver-schlager/profil/spieler/223979
337092,tim-siersleben,82,Defender - Centre-Back,https://www.transfermarkt.co.uk/tim-siersleben/profil/spieler/337092
441994,lino-kasten,82,Goalkeeper,https://www.transfermarkt.co.uk/lino-kasten/profil/spieler/441994
434224,maxence-lacroix,82,Defender - Centre-Back,https://www.transfermarkt.co.uk/maxence-lacroix/profil/spieler/434224
127076,jerome-roussillon,82,Defender - Left-Back,https://www.transfermarkt.co.uk/jerome-roussillon/profil/spieler/127076
293169,josip-brekalo,82,attack - Left Winger,https://www.transfermarkt.co.uk/josip-brekalo/profil/spieler/293169
119277,yannick-gerhardt,82,midfield - Central Midfield,https://www.transfermarkt.co.uk/yannick-gerhardt/profil/spieler/119277
124732,john-anthony-brooks,82,Defender - Centre-Back,https://www.transfermarkt.co.uk/john-anthony-brooks/profil/spieler/124732
88721,jeffrey-bruma,82,Defender - Centre-Back,https://www.transfermarkt.co.uk/jeffrey-bruma/profil/spieler/88721
143891,maximilian-philipp,82,attack - Second Striker,https://www.transfermarkt.co.uk/maximilian-philipp/profil/spieler/143891
221611,paulo-otavio,82,Defender - Left-Back,https://www.transfermarkt.co.uk/paulo-otavio/profil/spieler/221611
51977,pavao-pervan,82,Goalkeeper,https://www.transfermarkt.co.uk/pavao-pervan/profil/spieler/51977
66058,admir-mehmedi,82,attack - Second Striker,https://www.transfermarkt.co.uk/admir-mehmedi/profil/spieler/66058
381724,joao-victor,82,attack - Left Winger,https://www.transfermarkt.co.uk/joao-victor/profil/spieler/381724
145866,munas-dabbur,533,attack - Centre-Forward,https://www.transfermarkt.co.uk/munas-dabbur/profil/spieler/145866
55089,oliver-baumann,533,Goalkeeper,https://www.transfermarkt.co.uk/oliver-baumann/profil/spieler/55089
207006,joshua-brenet,533,Defender - Right-Back,https://www.transfermarkt.co.uk/joshua-brenet/profil/spieler/207006
57051,sebastian-rudy,533,midfield - Defensive Midfield,https://www.transfermarkt.co.uk/sebastian-rudy/profil/spieler/57051
251309,dennis-geiger,533,midfield - Central Midfield,https://www.transfermarkt.co.uk/dennis-geiger/profil/spieler/251309
476915,melayro-bogarde,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/melayro-bogarde/profil/spieler/476915
263801,kasim-adams,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/kasim-adams/profil/spieler/263801
195736,florian-grillitsch,533,midfield - Defensive Midfield,https://www.transfermarkt.co.uk/florian-grillitsch/profil/spieler/195736
8246,philipp-pentke,533,Goalkeeper,https://www.transfermarkt.co.uk/philipp-pentke/profil/spieler/8246
237164,ihlas-bebou,533,attack - Right Winger,https://www.transfermarkt.co.uk/ihlas-bebou/profil/spieler/237164
46580,andrej-kramaric,533,attack - Centre-Forward,https://www.transfermarkt.co.uk/andrej-kramaric/profil/spieler/46580
52348,benjamin-hubner,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/benjamin-hubner/profil/spieler/52348
315604,diadie-samassekou,533,midfield - Defensive Midfield,https://www.transfermarkt.co.uk/diadie-samassekou/profil/spieler/315604
84435,kevin-vogt,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/kevin-vogt/profil/spieler/84435
51676,ermin-bicakcic,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/ermin-bicakcic/profil/spieler/51676
578392,maximilian-beier,533,attack - Centre-Forward,https://www.transfermarkt.co.uk/maximilian-beier/profil/spieler/578392
223974,stefan-posch,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/stefan-posch/profil/spieler/223974
324278,christoph-baumgartner,533,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/christoph-baumgartner/profil/spieler/324278
111039,ishak-belfodil,533,attack - Centre-Forward,https://www.transfermarkt.co.uk/ishak-belfodil/profil/spieler/111039
450234,marco-john,533,midfield - Left Midfield,https://www.transfermarkt.co.uk/marco-john/profil/spieler/450234
270393,robert-skov,533,attack - Right Winger,https://www.transfermarkt.co.uk/robert-skov/profil/spieler/270393
42234,havard-nordtveit,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/havard-nordtveit/profil/spieler/42234
578539,chris-richards,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/chris-richards/profil/spieler/578539
432671,luca-philipp,533,Goalkeeper,https://www.transfermarkt.co.uk/luca-philipp/profil/spieler/432671
